answer,rt,expName,participant,contrast,language,item,experimentType,word,contrast_location,moras,prof
1,4.001,lex,n_7,a,l1,33,online,NIhon,1,3,NS
1,3.184,lex,n_7,s,l1,34,online,karasu,1,3,NS
1,2.576,lex,n_7,v,l1,35,online,sayu,2,2,NS
1,5.297,lex,n_7,a,l1,36,online,niHON,2,4,NS
1,3.706,lex,n_7,v,l1,37,online,rubi,2,2,NS
1,1.006,lex,n_7,s,l1,38,online,gaado,1,3,NS
1,4.935,lex,n_7,s,l1,39,online,kamu,1,2,NS
1,5.7,lex,n_7,s,l1,40,online,gaki,1,2,NS
1,5.651,lex,n_7,v,l1,41,online,rubii,1,3,NS
1,5.779,lex,n_7,a,l1,42,online,Sake,1,3,NS
1,5.676,lex,n_7,s,l1,43,online,gamu,1,2,NS
1,7.936,lex,n_7,v,l1,44,online,isei,2,3,NS
1,5.886,lex,n_7,v,l1,45,online,biiru,1,3,NS
1,7.001,lex,n_7,v,l1,46,online,yuuri,1,3,NS
1,4.695,lex,n_7,a,l1,47,online,haSHI,2,2,NS
1,2.386,lex,n_7,v,l1,48,online,kado,1,2,NS
1,2.7,lex,n_7,a,l1,49,online,KAmi,1,2,NS
1,7.831,lex,n_7,s,l1,50,online,kankoku,1,4,NS
1,4.8,lex,n_7,v,l1,51,online,tousho,1,3,NS
1,4.153,lex,n_7,a,l1,52,online,oKU,2,2,NS
1,1.97,lex,n_7,s,l1,53,online,kinkou,1,4,NS
1,11.594,lex,n_7,a,l1,54,online,kuRASU,2,3,NS
1,4.678,lex,n_7,s,l1,55,online,ginkou,1,4,NS
1,5.489,lex,n_7,v,l1,56,online,seito,1,3,NS
1,4.654,lex,n_7,s,l1,57,online,gantan,1,4,NS
1,4.397,lex,n_7,a,l1,58,online,iCHI,2,2,NS
1,6.797,lex,n_7,s,l1,59,online,gakkou,1,4,NS
1,3.863,lex,n_7,s,l1,60,online,kenkou,1,4,NS
1,1.225,lex,n_8,v,l1,1,online,sayuu,2,3,NS
1,1.105,lex,n_8,a,l1,2,online,Oku,1,2,NS
1,1.566,lex,n_8,s,l1,3,online,kaki,1,2,NS
1,0.795,lex,n_8,v,l1,4,online,rika,2,2,NS
1,1.484,lex,n_8,s,l1,5,online,kaikoku,1,4,NS
1,1,lex,n_8,a,l1,6,online,aME,2,2,NS
1,1.028,lex,n_8,v,l1,7,online,kaado,1,3,NS
1,0.687,lex,n_8,a,l1,8,online,HAshi,1,2,NS
1,0.592,lex,n_8,a,l1,9,online,Kaeru,1,3,NS
1,1.002,lex,n_8,s,l1,10,online,garasu,1,3,NS
1,0.753,lex,n_8,v,l1,11,online,biru,1,2,NS
1,0.667,lex,n_8,v,l1,12,online,tosho,1,2,NS
1,0.752,lex,n_8,v,l1,13,online,katou,2,3,NS
1,1.202,lex,n_8,v,l1,14,online,yuri,1,2,NS
1,1.057,lex,n_8,v,l1,15,online,ise,2,2,NS
1,0.833,lex,n_8,a,l1,16,online,kaERU,2,3,NS
1,1.685,lex,n_8,s,l1,17,online,genkou,1,4,NS
1,1.286,lex,n_8,a,l1,18,online,Ishi,1,2,NS
1,1.549,lex,n_8,a,l1,19,online,Ichi,1,2,NS
1,1.167,lex,n_8,a,l1,20,online,saKE,2,2,NS
1,1.259,lex,n_8,a,l1,21,online,kaMI,2,2,NS
1,1.14,lex,n_8,s,l1,22,online,kaado,1,3,NS
1,1.333,lex,n_8,v,l1,23,online,kato,2,2,NS
1,0.863,lex,n_8,v,l1,24,online,seto,1,2,NS
1,1.101,lex,n_8,v,l1,25,online,rikaa,2,3,NS
1,1.558,lex,n_8,s,l1,26,online,kakkou,1,4,NS
1,0.859,lex,n_8,a,l1,27,online,KUrasu,1,3,NS
1,1.239,lex,n_8,s,l1,28,online,kantan,1,4,NS
1,1.659,lex,n_8,s,l1,29,online,gaikoku,1,4,NS
1,0.772,lex,n_8,a,l1,30,online,Ame,1,2,NS
1,1.144,lex,n_8,s,l1,31,online,kangoku,1,4,NS
1,1.66,lex,n_8,a,l1,32,online,iSHI,2,2,NS
1,1,lex,n_8,a,l1,33,online,NIhon,1,3,NS
1,1.299,lex,n_8,s,l1,34,online,karasu,1,3,NS
1,0.731,lex,n_8,v,l1,35,online,sayu,2,2,NS
1,1.322,lex,n_8,a,l1,36,online,niHON,2,4,NS
1,0.701,lex,n_8,v,l1,37,online,rubi,2,2,NS
1,0.851,lex,n_8,s,l1,38,online,gaado,1,3,NS
1,0.799,lex,n_8,s,l1,39,online,kamu,1,2,NS
1,0.6,lex,n_8,s,l1,40,online,gaki,1,2,NS
1,1.746,lex,n_8,v,l1,41,online,rubii,1,3,NS
1,1.095,lex,n_8,a,l1,42,online,Sake,1,3,NS
1,1.296,lex,n_8,s,l1,43,online,gamu,1,2,NS
1,0.967,lex,n_8,v,l1,44,online,isei,2,3,NS
1,0.866,lex,n_8,v,l1,45,online,biiru,1,3,NS
1,0.951,lex,n_8,v,l1,46,online,yuuri,1,3,NS
1,1.369,lex,n_8,a,l1,47,online,haSHI,2,2,NS
1,1.071,lex,n_8,v,l1,48,online,kado,1,2,NS
1,1.402,lex,n_8,a,l1,49,online,KAmi,1,2,NS
1,1.054,lex,n_8,s,l1,50,online,kankoku,1,4,NS
1,1.465,lex,n_8,v,l1,51,online,tousho,1,3,NS
1,0.921,lex,n_8,a,l1,52,online,oKU,2,2,NS
1,0.802,lex,n_8,s,l1,53,online,kinkou,1,4,NS
1,0.765,lex,n_8,a,l1,54,online,kuRASU,2,3,NS
1,1.134,lex,n_8,s,l1,55,online,ginkou,1,4,NS
1,1.067,lex,n_8,v,l1,56,online,seito,1,3,NS
1,0.975,lex,n_8,s,l1,57,online,gantan,1,4,NS
1,1.345,lex,n_8,a,l1,58,online,iCHI,2,2,NS
1,0.964,lex,n_8,s,l1,59,online,gakkou,1,4,NS
1,1.22,lex,n_8,s,l1,60,online,kenkou,1,4,NS
1,1.272,lex,n_9,v,l1,1,online,sayuu,2,3,NS
1,1.286,lex,n_9,a,l1,2,online,Oku,1,2,NS
1,1.152,lex,n_9,s,l1,3,online,kaki,1,2,NS
1,0.738,lex,n_9,v,l1,4,online,rika,2,2,NS
1,1.075,lex,n_9,s,l1,5,online,kaikoku,1,4,NS
1,0.979,lex,n_9,a,l1,6,online,aME,2,2,NS
1,1.724,lex,n_9,v,l1,7,online,kaado,1,3,NS
1,1.064,lex,n_9,a,l1,8,online,HAshi,1,2,NS
1,0.637,lex,n_9,a,l1,9,online,Kaeru,1,3,NS
1,0.916,lex,n_9,s,l1,10,online,garasu,1,3,NS
1,0.773,lex,n_9,v,l1,11,online,biru,1,2,NS
1,1.279,lex,n_9,v,l1,12,online,tosho,1,2,NS
1,0.979,lex,n_9,v,l1,13,online,katou,2,3,NS
1,6.4,lex,n_9,v,l1,14,online,yuri,1,2,NS
1,2.938,lex,n_9,v,l1,15,online,ise,2,2,NS
1,0.749,lex,n_9,a,l1,16,online,kaERU,2,3,NS
1,1.6,lex,n_9,s,l1,17,online,genkou,1,4,NS
1,1.23,lex,n_9,a,l1,18,online,Ishi,1,2,NS
1,1,lex,n_9,a,l1,19,online,Ichi,1,2,NS
1,2.728,lex,n_9,a,l1,20,online,saKE,2,2,NS
1,0.701,lex,n_9,a,l1,21,online,kaMI,2,2,NS
1,1.579,lex,n_9,s,l1,22,online,kaado,1,3,NS
1,1.379,lex,n_9,v,l1,23,online,kato,2,2,NS
1,1.381,lex,n_9,v,l1,24,online,seto,1,2,NS
1,0.943,lex,n_9,v,l1,25,online,rikaa,2,3,NS
1,1.13,lex,n_9,s,l1,26,online,kakkou,1,4,NS
1,1.791,lex,n_9,a,l1,27,online,KUrasu,1,3,NS
1,1.075,lex,n_9,s,l1,28,online,kantan,1,4,NS
1,7.393,lex,n_9,s,l1,29,online,gaikoku,1,4,NS
1,1.173,lex,n_9,a,l1,30,online,Ame,1,2,NS
1,1.416,lex,n_9,s,l1,31,online,kangoku,1,4,NS
1,2.1,lex,n_9,a,l1,32,online,iSHI,2,2,NS
1,1.63,lex,n_9,a,l1,33,online,NIhon,1,3,NS
1,0.593,lex,n_9,s,l1,34,online,karasu,1,3,NS
1,0.737,lex,n_9,v,l1,35,online,sayu,2,2,NS
1,0.884,lex,n_9,a,l1,36,online,niHON,2,4,NS
1,0.797,lex,n_9,v,l1,37,online,rubi,2,2,NS
1,0.976,lex,n_9,s,l1,38,online,gaado,1,3,NS
1,1.392,lex,n_9,s,l1,39,online,kamu,1,2,NS
1,1.055,lex,n_9,s,l1,40,online,gaki,1,2,NS
1,1.4,lex,n_9,v,l1,41,online,rubii,1,3,NS
1,1.106,lex,n_9,a,l1,42,online,Sake,1,3,NS
1,1.201,lex,n_9,s,l1,43,online,gamu,1,2,NS
1,0.947,lex,n_9,v,l1,44,online,isei,2,3,NS
1,0.963,lex,n_9,v,l1,45,online,biiru,1,3,NS
1,0.872,lex,n_9,v,l1,46,online,yuuri,1,3,NS
1,2.1,lex,n_9,a,l1,47,online,haSHI,2,2,NS
1,0.853,lex,n_9,v,l1,48,online,kado,1,2,NS
1,1.4,lex,n_9,a,l1,49,online,KAmi,1,2,NS
1,2.019,lex,n_9,s,l1,50,online,kankoku,1,4,NS
1,1.329,lex,n_9,v,l1,51,online,tousho,1,3,NS
1,0.823,lex,n_9,a,l1,52,online,oKU,2,2,NS
1,0.958,lex,n_9,s,l1,53,online,kinkou,1,4,NS
1,1.307,lex,n_9,a,l1,54,online,kuRASU,2,3,NS
1,0.895,lex,n_9,s,l1,55,online,ginkou,1,4,NS
1,0.971,lex,n_9,v,l1,56,online,seito,1,3,NS
1,3.298,lex,n_9,s,l1,57,online,gantan,1,4,NS
1,2.256,lex,n_9,a,l1,58,online,iCHI,2,2,NS
1,1.622,lex,n_9,s,l1,59,online,gakkou,1,4,NS
1,0.841,lex,n_9,s,l1,60,online,kenkou,1,4,NS
1,0.949,lex,n_10,v,l1,1,online,sayuu,2,3,NS
1,0.901,lex,n_10,a,l1,2,online,Oku,1,2,NS
1,0.926,lex,n_10,s,l1,3,online,kaki,1,2,NS
1,1.695,lex,n_10,v,l1,4,online,rika,2,2,NS
1,1.09,lex,n_10,s,l1,5,online,kaikoku,1,4,NS
1,1.37,lex,n_10,a,l1,6,online,aME,2,2,NS
1,1.139,lex,n_10,v,l1,7,online,kaado,1,3,NS
1,1.173,lex,n_10,a,l1,8,online,HAshi,1,2,NS
1,1.164,lex,n_10,a,l1,9,online,Kaeru,1,3,NS
1,0.801,lex,n_10,s,l1,10,online,garasu,1,3,NS
1,1.147,lex,n_10,v,l1,11,online,biru,1,2,NS
1,0.9,lex,n_10,v,l1,12,online,tosho,1,2,NS
1,1.093,lex,n_10,v,l1,13,online,katou,2,3,NS
1,1.773,lex,n_10,v,l1,14,online,yuri,1,2,NS
1,1.554,lex,n_10,v,l1,15,online,ise,2,2,NS
1,1.694,lex,n_10,a,l1,16,online,kaERU,2,3,NS
1,2.153,lex,n_10,s,l1,17,online,genkou,1,4,NS
1,0.982,lex,n_10,a,l1,18,online,Ishi,1,2,NS
1,1.49,lex,n_10,a,l1,19,online,Ichi,1,2,NS
1,2.715,lex,n_10,a,l1,20,online,saKE,2,2,NS
1,0.97,lex,n_10,a,l1,21,online,kaMI,2,2,NS
1,2.472,lex,n_10,s,l1,22,online,kaado,1,3,NS
1,2.254,lex,n_10,v,l1,23,online,kato,2,2,NS
1,1.25,lex,n_10,v,l1,24,online,seto,1,2,NS
1,1.253,lex,n_10,v,l1,25,online,rikaa,2,3,NS
1,1.468,lex,n_10,s,l1,26,online,kakkou,1,4,NS
1,0.965,lex,n_10,a,l1,27,online,KUrasu,1,3,NS
1,1.299,lex,n_10,s,l1,28,online,kantan,1,4,NS
1,1.11,lex,n_10,s,l1,29,online,gaikoku,1,4,NS
1,1.058,lex,n_10,a,l1,30,online,Ame,1,2,NS
1,1.397,lex,n_10,s,l1,31,online,kangoku,1,4,NS
1,5.459,lex,n_10,a,l1,32,online,iSHI,2,2,NS
1,1,lex,n_10,a,l1,33,online,NIhon,1,3,NS
1,0.988,lex,n_10,s,l1,34,online,karasu,1,3,NS
1,1.017,lex,n_10,v,l1,35,online,sayu,2,2,NS
1,1.09,lex,n_10,a,l1,36,online,niHON,2,4,NS
1,3.733,lex,n_10,v,l1,37,online,rubi,2,2,NS
1,1.555,lex,n_10,s,l1,38,online,gaado,1,3,NS
1,0.838,lex,n_10,s,l1,39,online,kamu,1,2,NS
1,0.917,lex,n_10,s,l1,40,online,gaki,1,2,NS
1,1.228,lex,n_10,v,l1,41,online,rubii,1,3,NS
1,0.888,lex,n_10,a,l1,42,online,Sake,1,3,NS
1,1.515,lex,n_10,s,l1,43,online,gamu,1,2,NS
1,1.001,lex,n_10,v,l1,44,online,isei,2,3,NS
1,1.095,lex,n_10,v,l1,45,online,biiru,1,3,NS
1,1.269,lex,n_10,v,l1,46,online,yuuri,1,3,NS
1,1.75,lex,n_10,a,l1,47,online,haSHI,2,2,NS
1,1.648,lex,n_10,v,l1,48,online,kado,1,2,NS
1,1.322,lex,n_10,a,l1,49,online,KAmi,1,2,NS
1,2.402,lex,n_10,s,l1,50,online,kankoku,1,4,NS
1,1.363,lex,n_10,v,l1,51,online,tousho,1,3,NS
1,1.693,lex,n_10,a,l1,52,online,oKU,2,2,NS
1,1.04,lex,n_10,s,l1,53,online,kinkou,1,4,NS
1,0.799,lex,n_10,a,l1,54,online,kuRASU,2,3,NS
1,2.587,lex,n_10,s,l1,55,online,ginkou,1,4,NS
1,1.601,lex,n_10,v,l1,56,online,seito,1,3,NS
1,7.167,lex,n_10,s,l1,57,online,gantan,1,4,NS
1,1.218,lex,n_10,a,l1,58,online,iCHI,2,2,NS
1,1.748,lex,n_10,s,l1,59,online,gakkou,1,4,NS
1,0.883,lex,n_10,s,l1,60,online,kenkou,1,4,NS
0,1.147,lex,n_11,v,l1,1,online,sayuu,2,3,NS
1,1.385,lex,n_11,a,l1,2,online,Oku,1,2,NS
1,1.075,lex,n_11,s,l1,3,online,kaki,1,2,NS
1,40.631,lex,n_11,v,l1,4,online,rika,2,2,NS
1,0.955,lex,n_11,s,l1,5,online,kaikoku,1,4,NS
1,1.324,lex,n_11,a,l1,6,online,aME,2,2,NS
1,0.901,lex,n_11,v,l1,7,online,kaado,1,3,NS
1,1.575,lex,n_11,a,l1,8,online,HAshi,1,2,NS
1,0.85,lex,n_11,a,l1,9,online,Kaeru,1,3,NS
1,0.993,lex,n_11,s,l1,10,online,garasu,1,3,NS
1,1.089,lex,n_11,v,l1,11,online,biru,1,2,NS
1,0.901,lex,n_11,v,l1,12,online,tosho,1,2,NS
1,1.152,lex,n_11,v,l1,13,online,katou,2,3,NS
1,0.967,lex,n_11,v,l1,14,online,yuri,1,2,NS
1,1.49,lex,n_11,v,l1,15,online,ise,2,2,NS
1,0.901,lex,n_11,a,l1,16,online,kaERU,2,3,NS
1,1.01,lex,n_11,s,l1,17,online,genkou,1,4,NS
1,1.054,lex,n_11,a,l1,18,online,Ishi,1,2,NS
1,1.794,lex,n_11,a,l1,19,online,Ichi,1,2,NS
1,1.236,lex,n_11,a,l1,20,online,saKE,2,2,NS
1,1.063,lex,n_11,a,l1,21,online,kaMI,2,2,NS
1,1.249,lex,n_11,s,l1,22,online,kaado,1,3,NS
1,1.229,lex,n_11,v,l1,23,online,kato,2,2,NS
1,1.635,lex,n_11,v,l1,24,online,seto,1,2,NS
1,1.093,lex,n_11,v,l1,25,online,rikaa,2,3,NS
1,1.802,lex,n_11,s,l1,26,online,kakkou,1,4,NS
1,2.031,lex,n_11,a,l1,27,online,KUrasu,1,3,NS
1,2.431,lex,n_11,s,l1,28,online,kantan,1,4,NS
1,0.8,lex,n_11,s,l1,29,online,gaikoku,1,4,NS
1,0.901,lex,n_11,a,l1,30,online,Ame,1,2,NS
1,1.266,lex,n_11,s,l1,31,online,kangoku,1,4,NS
1,1.071,lex,n_11,a,l1,32,online,iSHI,2,2,NS
1,1.175,lex,n_11,a,l1,33,online,NIhon,1,3,NS
1,0.7,lex,n_11,s,l1,34,online,karasu,1,3,NS
1,1.232,lex,n_11,v,l1,35,online,sayu,2,2,NS
1,1.196,lex,n_11,a,l1,36,online,niHON,2,4,NS
1,2.127,lex,n_11,v,l1,37,online,rubi,2,2,NS
1,4.363,lex,n_11,s,l1,38,online,gaado,1,3,NS
1,8.101,lex,n_11,s,l1,39,online,kamu,1,2,NS
1,1.03,lex,n_11,s,l1,40,online,gaki,1,2,NS
1,1.127,lex,n_11,v,l1,41,online,rubii,1,3,NS
1,1.301,lex,n_11,a,l1,42,online,Sake,1,3,NS
1,1.687,lex,n_11,s,l1,43,online,gamu,1,2,NS
1,2.034,lex,n_11,v,l1,44,online,isei,2,3,NS
1,1.001,lex,n_11,v,l1,45,online,biiru,1,3,NS
1,0.963,lex,n_11,v,l1,46,online,yuuri,1,3,NS
1,1.293,lex,n_11,a,l1,47,online,haSHI,2,2,NS
1,1.095,lex,n_11,v,l1,48,online,kado,1,2,NS
1,1.071,lex,n_11,a,l1,49,online,KAmi,1,2,NS
1,1.398,lex,n_11,s,l1,50,online,kankoku,1,4,NS
1,1.734,lex,n_11,v,l1,51,online,tousho,1,3,NS
1,1.081,lex,n_11,a,l1,52,online,oKU,2,2,NS
1,1.227,lex,n_11,s,l1,53,online,kinkou,1,4,NS
1,1.25,lex,n_11,a,l1,54,online,kuRASU,2,3,NS
1,2.995,lex,n_11,s,l1,55,online,ginkou,1,4,NS
1,1.183,lex,n_11,v,l1,56,online,seito,1,3,NS
1,1.132,lex,n_11,s,l1,57,online,gantan,1,4,NS
1,0.937,lex,n_11,a,l1,58,online,iCHI,2,2,NS
1,1.184,lex,n_11,s,l1,59,online,gakkou,1,4,NS
1,1.094,lex,n_11,s,l1,60,online,kenkou,1,4,NS
1,1.745,lex,n_12,v,l1,1,online,sayuu,2,3,NS
1,1.443,lex,n_12,a,l1,2,online,Oku,1,2,NS
1,1.701,lex,n_12,s,l1,3,online,kaki,1,2,NS
1,1.196,lex,n_12,v,l1,4,online,rika,2,2,NS
1,2.098,lex,n_12,s,l1,5,online,kaikoku,1,4,NS
1,1.358,lex,n_12,a,l1,6,online,aME,2,2,NS
1,1.459,lex,n_12,v,l1,7,online,kaado,1,3,NS
1,2.034,lex,n_12,a,l1,8,online,HAshi,1,2,NS
1,1.082,lex,n_12,a,l1,9,online,Kaeru,1,3,NS
1,2.201,lex,n_12,s,l1,10,online,garasu,1,3,NS
1,1.197,lex,n_12,v,l1,11,online,biru,1,2,NS
1,1.468,lex,n_12,v,l1,12,online,tosho,1,2,NS
1,2.07,lex,n_12,v,l1,13,online,katou,2,3,NS
1,1.778,lex,n_12,v,l1,14,online,yuri,1,2,NS
1,2.302,lex,n_12,v,l1,15,online,ise,2,2,NS
1,1.191,lex,n_12,a,l1,16,online,kaERU,2,3,NS
1,1.803,lex,n_12,s,l1,17,online,genkou,1,4,NS
1,1.8,lex,n_12,a,l1,18,online,Ishi,1,2,NS
1,2.04,lex,n_12,a,l1,19,online,Ichi,1,2,NS
1,2.583,lex,n_12,a,l1,20,online,saKE,2,2,NS
1,2.095,lex,n_12,a,l1,21,online,kaMI,2,2,NS
1,4.177,lex,n_12,s,l1,22,online,kaado,1,3,NS
1,5.154,lex,n_12,v,l1,23,online,kato,2,2,NS
1,4.15,lex,n_12,v,l1,24,online,seto,1,2,NS
1,1.831,lex,n_12,v,l1,25,online,rikaa,2,3,NS
1,1.889,lex,n_12,s,l1,26,online,kakkou,1,4,NS
1,1.199,lex,n_12,a,l1,27,online,KUrasu,1,3,NS
1,2.291,lex,n_12,s,l1,28,online,kantan,1,4,NS
1,2.729,lex,n_12,s,l1,29,online,gaikoku,1,4,NS
1,1.401,lex,n_12,a,l1,30,online,Ame,1,2,NS
1,1.765,lex,n_12,s,l1,31,online,kangoku,1,4,NS
1,1.653,lex,n_12,a,l1,32,online,iSHI,2,2,NS
1,1.824,lex,n_12,a,l1,33,online,NIhon,1,3,NS
1,0.97,lex,n_12,s,l1,34,online,karasu,1,3,NS
1,5.882,lex,n_12,v,l1,35,online,sayu,2,2,NS
1,1.679,lex,n_12,a,l1,36,online,niHON,2,4,NS
1,1.967,lex,n_12,v,l1,37,online,rubi,2,2,NS
1,2.501,lex,n_12,s,l1,38,online,gaado,1,3,NS
1,2.263,lex,n_12,s,l1,39,online,kamu,1,2,NS
1,1.661,lex,n_12,s,l1,40,online,gaki,1,2,NS
1,7.961,lex,n_12,v,l1,41,online,rubii,1,3,NS
1,1.498,lex,n_12,a,l1,42,online,Sake,1,3,NS
1,1.753,lex,n_12,s,l1,43,online,gamu,1,2,NS
1,2.32,lex,n_12,v,l1,44,online,isei,2,3,NS
1,1.165,lex,n_12,v,l1,45,online,biiru,1,3,NS
1,1.297,lex,n_12,v,l1,46,online,yuuri,1,3,NS
1,2.023,lex,n_12,a,l1,47,online,haSHI,2,2,NS
1,3.001,lex,n_12,v,l1,48,online,kado,1,2,NS
1,2.735,lex,n_12,a,l1,49,online,KAmi,1,2,NS
1,1.485,lex,n_12,s,l1,50,online,kankoku,1,4,NS
1,2.37,lex,n_12,v,l1,51,online,tousho,1,3,NS
1,11.292,lex,n_12,a,l1,52,online,oKU,2,2,NS
1,2.801,lex,n_12,s,l1,53,online,kinkou,1,4,NS
1,1.139,lex,n_12,a,l1,54,online,kuRASU,2,3,NS
1,1.675,lex,n_12,s,l1,55,online,ginkou,1,4,NS
1,1.565,lex,n_12,v,l1,56,online,seito,1,3,NS
1,1.324,lex,n_12,s,l1,57,online,gantan,1,4,NS
1,1.946,lex,n_12,a,l1,58,online,iCHI,2,2,NS
1,2.748,lex,n_12,s,l1,59,online,gakkou,1,4,NS
1,3.877,lex,n_12,s,l1,60,online,kenkou,1,4,NS
1,0.946,lex,n_13,v,l1,1,online,sayuu,2,3,NS
1,1.144,lex,n_13,a,l1,2,online,Oku,1,2,NS
1,1.228,lex,n_13,s,l1,3,online,kaki,1,2,NS
1,0.75,lex,n_13,v,l1,4,online,rika,2,2,NS
1,1.346,lex,n_13,s,l1,5,online,kaikoku,1,4,NS
1,1.213,lex,n_13,a,l1,6,online,aME,2,2,NS
1,0.946,lex,n_13,v,l1,7,online,kaado,1,3,NS
1,0.819,lex,n_13,a,l1,8,online,HAshi,1,2,NS
1,2.831,lex,n_13,a,l1,9,online,Kaeru,1,3,NS
1,0.915,lex,n_13,s,l1,10,online,garasu,1,3,NS
1,0.963,lex,n_13,v,l1,11,online,biru,1,2,NS
1,0.892,lex,n_13,v,l1,12,online,tosho,1,2,NS
1,0.765,lex,n_13,v,l1,13,online,katou,2,3,NS
1,1.189,lex,n_13,v,l1,14,online,yuri,1,2,NS
0,0.692,lex,n_13,v,l1,15,online,ise,2,2,NS
1,1.382,lex,n_13,a,l1,16,online,kaERU,2,3,NS
1,1.101,lex,n_13,s,l1,17,online,genkou,1,4,NS
1,0.836,lex,n_13,a,l1,18,online,Ishi,1,2,NS
1,0.992,lex,n_13,a,l1,19,online,Ichi,1,2,NS
1,1.194,lex,n_13,a,l1,20,online,saKE,2,2,NS
1,0.923,lex,n_13,a,l1,21,online,kaMI,2,2,NS
1,1.029,lex,n_13,s,l1,22,online,kaado,1,3,NS
1,0.815,lex,n_13,v,l1,23,online,kato,2,2,NS
1,0.885,lex,n_13,v,l1,24,online,seto,1,2,NS
1,1.023,lex,n_13,v,l1,25,online,rikaa,2,3,NS
1,1.31,lex,n_13,s,l1,26,online,kakkou,1,4,NS
1,0.762,lex,n_13,a,l1,27,online,KUrasu,1,3,NS
1,0.853,lex,n_13,s,l1,28,online,kantan,1,4,NS
1,1.081,lex,n_13,s,l1,29,online,gaikoku,1,4,NS
1,0.928,lex,n_13,a,l1,30,online,Ame,1,2,NS
1,0.799,lex,n_13,s,l1,31,online,kangoku,1,4,NS
1,1.058,lex,n_13,a,l1,32,online,iSHI,2,2,NS
1,0.948,lex,n_13,a,l1,33,online,NIhon,1,3,NS
1,0.694,lex,n_13,s,l1,34,online,karasu,1,3,NS
1,0.966,lex,n_13,v,l1,35,online,sayu,2,2,NS
1,1.656,lex,n_13,a,l1,36,online,niHON,2,4,NS
1,0.863,lex,n_13,v,l1,37,online,rubi,2,2,NS
1,0.769,lex,n_13,s,l1,38,online,gaado,1,3,NS
1,0.868,lex,n_13,s,l1,39,online,kamu,1,2,NS
1,0.747,lex,n_13,s,l1,40,online,gaki,1,2,NS
1,0.846,lex,n_13,v,l1,41,online,rubii,1,3,NS
1,0.688,lex,n_13,a,l1,42,online,Sake,1,3,NS
1,0.863,lex,n_13,s,l1,43,online,gamu,1,2,NS
1,0.618,lex,n_13,v,l1,44,online,isei,2,3,NS
1,0.87,lex,n_13,v,l1,45,online,biiru,1,3,NS
1,0.785,lex,n_13,v,l1,46,online,yuuri,1,3,NS
1,1.239,lex,n_13,a,l1,47,online,haSHI,2,2,NS
1,0.6,lex,n_13,v,l1,48,online,kado,1,2,NS
1,0.927,lex,n_13,a,l1,49,online,KAmi,1,2,NS
1,0.982,lex,n_13,s,l1,50,online,kankoku,1,4,NS
1,1.553,lex,n_13,v,l1,51,online,tousho,1,3,NS
1,0.731,lex,n_13,a,l1,52,online,oKU,2,2,NS
1,1.05,lex,n_13,s,l1,53,online,kinkou,1,4,NS
1,0.619,lex,n_13,a,l1,54,online,kuRASU,2,3,NS
1,0.886,lex,n_13,s,l1,55,online,ginkou,1,4,NS
1,0.833,lex,n_13,v,l1,56,online,seito,1,3,NS
1,1.011,lex,n_13,s,l1,57,online,gantan,1,4,NS
1,1.096,lex,n_13,a,l1,58,online,iCHI,2,2,NS
1,1.051,lex,n_13,s,l1,59,online,gakkou,1,4,NS
1,0.83,lex,n_13,s,l1,60,online,kenkou,1,4,NS
1,1.703,lex,n_14,v,l1,1,online,sayuu,2,3,NS
1,2.295,lex,n_14,a,l1,2,online,Oku,1,2,NS
1,8.61,lex,n_14,s,l1,3,online,kaki,1,2,NS
1,1.79,lex,n_14,v,l1,4,online,rika,2,2,NS
1,1.553,lex,n_14,s,l1,5,online,kaikoku,1,4,NS
1,2.209,lex,n_14,a,l1,6,online,aME,2,2,NS
1,1.967,lex,n_14,v,l1,7,online,kaado,1,3,NS
1,1.645,lex,n_14,a,l1,8,online,HAshi,1,2,NS
1,1.483,lex,n_14,a,l1,9,online,Kaeru,1,3,NS
0,1.508,lex,n_14,s,l1,10,online,garasu,1,3,NS
1,1.701,lex,n_14,v,l1,11,online,biru,1,2,NS
1,1.513,lex,n_14,v,l1,12,online,tosho,1,2,NS
1,1.285,lex,n_14,v,l1,13,online,katou,2,3,NS
1,2.562,lex,n_14,v,l1,14,online,yuri,1,2,NS
1,2.137,lex,n_14,v,l1,15,online,ise,2,2,NS
1,1.401,lex,n_14,a,l1,16,online,kaERU,2,3,NS
1,2.048,lex,n_14,s,l1,17,online,genkou,1,4,NS
1,1.369,lex,n_14,a,l1,18,online,Ishi,1,2,NS
1,3.544,lex,n_14,a,l1,19,online,Ichi,1,2,NS
1,2.789,lex,n_14,a,l1,20,online,saKE,2,2,NS
1,1.689,lex,n_14,a,l1,21,online,kaMI,2,2,NS
1,4.079,lex,n_14,s,l1,22,online,kaado,1,3,NS
1,2.074,lex,n_14,v,l1,23,online,kato,2,2,NS
1,1.933,lex,n_14,v,l1,24,online,seto,1,2,NS
1,1.548,lex,n_14,v,l1,25,online,rikaa,2,3,NS
1,1.53,lex,n_14,s,l1,26,online,kakkou,1,4,NS
1,1.383,lex,n_14,a,l1,27,online,KUrasu,1,3,NS
1,2.195,lex,n_14,s,l1,28,online,kantan,1,4,NS
1,1.572,lex,n_14,s,l1,29,online,gaikoku,1,4,NS
1,1.38,lex,n_14,a,l1,30,online,Ame,1,2,NS
1,1.335,lex,n_14,s,l1,31,online,kangoku,1,4,NS
